id,status_pred,prob
43514,0,0.4793
43515,1,0.8233
43516,1,0.9023
43517,1,0.846
43518,1,0.9082
43519,0,0.3615
43520,0,0.3416
43521,0,0.4137
43522,0,0.0031
43523,0,0.1071
43524,1,0.8967
43525,1,0.7487
43526,0,0.3757
43527,1,0.607
43528,0,0.271
43529,0,0.257
43530,0,0.1136
43531,1,0.8089
43532,0,0.0112
43533,1,0.7184
43534,1,0.7007
43535,1,0.5051
43536,0,0.1405
43537,1,0.808
43538,1,0.5012
43539,0,0.2234
43540,1,0.7956
43541,0,0.2
43542,0,0.1119
43543,0,0.0832
43544,0,0.0054
43545,1,0.5026
43546,0,0.3742
43547,1,0.9044
43548,0,0.1656
43549,0,0.3206
43550,0,0.1096
43551,0,0.1671
43552,1,0.738
43553,0,0.258
43554,0,0.396
43555,1,0.8848
43556,1,0.9556
43557,0,0.1079
43558,0,0.3979
43559,0,0.0925
43560,0,0.0838
43561,1,0.5189
43562,0,0.3402
43563,0,0.3909
43564,0,0.0024
43565,0,0.018
43566,1,0.9439
43567,0,0.083
43568,1,0.8151
43569,1,0.6014
43570,0,0.0701
43571,0,0.1661
43572,0,0.0018
43573,0,0.0691
43574,0,0.2271
43575,1,0.8681
43576,0,0.4299
43577,0,0.0999
43578,1,0.7887
43579,0,0.018
43580,0,0.0856
43581,1,0.8835
43582,1,0.9616
43583,0,0.4348
43584,1,0.9616
43585,1,0.8522
43586,0,0.4474
43587,0,0.3361
43588,0,0.1697
43589,0,0.4718
43590,0,0.216
43591,0,0.1951
43592,0,0.2313
43593,0,0.1354
43594,0,0.1537
43595,1,0.9034
43596,0,0.3994
43597,0,0.3306
43598,0,0.1255
43599,1,0.9555
43600,1,0.7289
43601,0,0.2689
43602,0,0.1792
43603,1,0.8505
43604,1,0.7317
43605,0,0.1404
43606,0,0.455
43607,0,0.1547
43608,1,0.5503
43609,0,0.1239
43610,1,0.6973
43611,1,0.7974
43612,1,0.9052
43613,1,0.8307
43614,1,0.8879
43615,1,0.7488
43616,0,0.0367
43617,0,0.0197
43618,0,0.193
43619,1,0.5004
43620,0,0.184
43621,0,0.2672
43622,1,0.6261
43623,1,0.8937
43624,0,0.1782
43625,0,0.0022
43626,1,0.9488
43627,1,0.921
43628,0,0.1126
43629,0,0.3553
43630,0,0.1816
43631,1,0.6975
43632,0,0.2571
43633,1,0.8393
43634,1,0.8807
43635,0,0.2759
43636,1,0.8487
43637,0,0.0038
43638,0,0.0649
43639,0,0.3345
43640,0,0.3059
43641,0,0.0018
43642,0,0.1786
43643,0,0.0088
43644,1,0.836
43645,0,0.1391
43646,0,0.0941
43647,0,0.0701
43648,0,0.2488
43649,1,0.7664
43650,0,0.0179
43651,0,0.2501
43652,1,0.9529
43653,1,0.5345
43654,1,0.7739
43655,0,0.444
43656,0,0.0248
43657,0,0.0011
43658,0,0.2203
43659,0,0.2694
43660,0,0.0056
43661,1,0.7819
43662,1,0.5857
43663,0,0.2319
43664,1,0.7048
43665,1,0.5021
43666,0,0.0027
43667,1,0.8048
43668,0,0.0131
43669,0,0.1317
43670,0,0.3131
43671,0,0.1502
43672,1,0.8196
43673,0,0.2207
43674,0,0.0933
43675,0,0.1975
43676,0,0.0121
43677,0,0.1468
43678,0,0.2263
43679,0,0.2149
43680,1,0.8586
43681,0,0.29
43682,0,0.0517
43683,1,0.871
43684,0,0.0785
43685,0,0.235
43686,0,0.0672
43687,0,0.0401
43688,0,0.1012
43689,0,0.3506
43690,0,0.178
43691,0,0.2736
43692,0,0.0051
43693,1,0.8814
43694,0,0.0737
43695,0,0.0659
43696,1,0.7543
43697,1,0.9032
43698,0,0.0009
43699,0,0.2161
43700,0,0.1457
43701,0,0.343
43702,0,0.1088
43703,0,0.1887
43704,0,0.1127
43705,0,0.0471
43706,0,0.3187
43707,0,0.0013
43708,0,0.4298
43709,0,0.2093
43710,0,0.3699
43711,1,0.5836
43712,0,0.0193
43713,0,0.2909
43714,0,0.4761
43715,0,0.2267
43716,0,0.4221
43717,1,0.8333
43718,0,0.0842
43719,0,0.185
43720,0,0.3698
43721,1,0.8984
43722,1,0.7585
43723,0,0.0541
43724,0,0.3196
43725,0,0.2774
43726,1,0.7335
43727,1,0.642
43728,0,0.1003
43729,0,0.0805
43730,0,0.067
43731,0,0.1113
43732,1,0.8702
43733,0,0.2396
43734,0,0.1415
43735,0,0.2641
43736,0,0.0706
43737,1,0.5208
43738,0,0.1523
43739,0,0.1409
43740,0,0.0442
43741,1,0.8114
43742,0,0.1654
43743,1,0.9277
43744,0,0.2856
43745,0,0.2183
43746,0,0.0188
43747,0,0.0809
43748,1,0.7392
43749,0,0.11
43750,1,0.5245
43751,0,0.0448
43752,1,0.8349
43753,0,0.2928
43754,0,0.1599
43755,0,0.0506
43756,1,0.6696
43757,0,0.1916
43758,0,0.2695
43759,0,0.2251
43760,1,0.7799
43761,0,0.0624
43762,0,0.1557
43763,0,0.0028
43764,0,0.095
43765,1,0.9628
43766,0,0.0537
43767,1,0.6178
43768,1,0.8577
43769,1,0.8746
43770,0,0.0043
43771,1,0.7894
43772,0,0.084
43773,0,0.3991
43774,0,0.0074
43775,1,0.6842
43776,1,0.7615
43777,0,0.0069
43778,0,0.0222
43779,1,0.6374
43780,0,0.125
43781,1,0.9555
43782,0,0.0733
43783,0,0.3227
43784,1,0.6351
43785,0,0.0569
43786,1,0.8529
43787,1,0.5053
43788,1,0.8249
43789,0,0.2211
43790,0,0.2316
43791,0,0.2068
43792,0,0.1096
43793,1,0.6418
43794,1,0.8557
43795,0,0.3315
43796,0,0.2407
43797,0,0.3694
43798,0,0.1935
43799,1,0.9657
43800,1,0.8444
43801,1,0.7666
43802,0,0.1101
43803,1,0.7082
43804,0,0.1089
43805,1,0.9471
43806,1,0.8583
43807,1,0.546
43808,1,0.7326
43809,0,0.2399
43810,1,0.9083
43811,0,0.3331
43812,0,0.1851
43813,0,0.1154
43814,1,0.7332
43815,1,0.5091
43816,1,0.7965
43817,1,0.7296
43818,1,0.8936
43819,0,0.155
43820,1,0.7178
43821,1,0.5354
43822,0,0.3603
43823,0,0.1909
43824,0,0.3075
43825,0,0.114
43826,0,0.0804
43827,0,0.1596
43828,0,0.2037
43829,1,0.7872
43830,1,0.8691
43831,0,0.2712
43832,0,0.2112
43833,0,0.0418
43834,0,0.2318
43835,0,0.3404
43836,1,0.6816
43837,1,0.7539
43838,1,0.8531
43839,0,0.12
43840,0,0.1859
43841,0,0.0538
43842,0,0.2426
43843,0,0.0646
43844,0,0.1238
43845,1,0.8585
43846,1,0.5912
43847,0,0.1526
43848,1,0.7982
43849,1,0.8533
43850,0,0.0378
43851,0,0.2994
43852,0,0.1133
43853,0,0.2332
43854,1,0.9453
43855,1,0.9573
43856,1,0.8398
43857,0,0.3505
43858,0,0.2851
43859,0,0.1888
43860,0,0.0477
43861,0,0.0579
43862,1,0.9523
43863,1,0.9263
43864,0,0.1483
43865,0,0.1647
43866,0,0.2878
43867,0,0.002
43868,0,0.1525
43869,0,0.0019
43870,1,0.8397
43871,1,0.5974
43872,0,0.0281
43873,1,0.8785
43874,1,0.9727
43875,0,0.2552
43876,0,0.0474
43877,0,0.2277
43878,1,0.9545
43879,0,0.1995
43880,1,0.8127
43881,0,0.0634
43882,0,0.0241
43883,0,0.051
43884,0,0.3406
43885,1,0.5901
43886,0,0.1117
43887,1,0.9455
43888,1,0.8456
43889,0,0.0557
43890,1,0.7185
43891,0,0.3772
43892,0,0.2396
43893,0,0.0446
43894,0,0.0596
43895,1,0.913
43896,1,0.8789
43897,0,0.0205
43898,1,0.6944
43899,0,0.0062
43900,0,0.0855
43901,0,0.2719
43902,1,0.8414
43903,1,0.8237
43904,0,0.0066
43905,1,0.7387
43906,1,0.9451
43907,0,0.2621
43908,0,0.3496
43909,0,0.0096
43910,1,0.8188
43911,0,0.4444
43912,1,0.9693
43913,0,0.1265
43914,0,0.2641
43915,0,0.133
43916,0,0.3463
43917,1,0.9172
43918,0,0.172
43919,1,0.844
43920,1,0.7711
43921,0,0.3602
43922,1,0.7877
43923,0,0.4104
43924,1,0.5471
43925,0,0.1926
43926,0,0.3585
43927,0,0.1352
43928,1,0.9466
43929,0,0.4723
43930,0,0.3197
43931,1,0.9602
43932,0,0.0691
43933,0,0.2338
43934,0,0.0104
43935,1,0.6475
43936,1,0.8571
43937,0,0.0922
43938,1,0.5419
43939,0,0.2886
43940,1,0.7433
43941,1,0.967
43942,0,0.1975
43943,0,0.0788
43944,0,0.0027
43945,1,0.8109
43946,0,0.0382
43947,0,0.2374
43948,1,0.7423
43949,0,0.3098
43950,1,0.9167
43951,0,0.3642
43952,1,0.7017
43953,0,0.0514
43954,0,0.0443
43955,0,0.0882
43956,1,0.8827
43957,0,0.0164
43958,0,0.0799
43959,0,0.1906
43960,0,0.0329
43961,0,0.2237
43962,0,0.315
43963,0,0.013
43964,0,0.145
43965,1,0.9647
43966,1,0.7724
43967,1,0.8018
43968,0,0.3054
43969,0,0.1064
43970,0,0.1375
43971,0,0.1506
43972,1,0.8744
43973,0,0.0702
43974,0,0.0236
43975,1,0.9652
43976,0,0.2471
43977,1,0.6672
43978,1,0.7973
43979,1,0.813
43980,1,0.8261
43981,0,0.3234
43982,0,0.3697
43983,1,0.8496
43984,1,0.9571
43985,1,0.8761
43986,0,0.1678
43987,1,0.6692
43988,0,0.3197
43989,0,0.0385
43990,1,0.6882
43991,0,0.1492
43992,0,0.35
43993,0,0.0857
43994,0,0.1069
43995,0,0.2433
43996,0,0.1793
43997,0,0.0022
43998,0,0.0646
43999,0,0.1461
44000,1,0.7349
44001,0,0.0621
44002,0,0.0825
44003,0,0.3133
44004,1,0.8096
44005,1,0.8244
44006,0,0.1204
44007,0,0.0676
44008,0,0.0142
44009,0,0.067
44010,0,0.1823
44011,0,0.0397
44012,1,0.6576
44013,0,0.3821
44014,1,0.6392
44015,1,0.8598
44016,0,0.2162
44017,1,0.8007
44018,1,0.7567
44019,1,0.7934
44020,1,0.8902
44021,1,0.899
44022,0,0.0265
44023,1,0.8622
44024,0,0.35
44025,0,0.0272
44026,0,0.3529
44027,0,0.2724
44028,0,0.0008
44029,0,0.0629
44030,0,0.0852
44031,1,0.941
44032,0,0.0432
44033,0,0.0612
44034,1,0.7946
44035,1,0.9433
44036,0,0.3807
44037,1,0.9528
44038,0,0.039
44039,0,0.0999
44040,0,0.2615
44041,0,0.0231
44042,0,0.1418
44043,0,0.3467
44044,0,0.1072
44045,0,0.0512
44046,1,0.8085
44047,0,0.2283
44048,1,0.6983
44049,1,0.758
44050,0,0.0518
44051,0,0.0773
44052,0,0.2559
44053,1,0.6542
44054,0,0.0378
44055,0,0.3012
44056,0,0.268
44057,1,0.8983
44058,1,0.8762
44059,0,0.053
44060,0,0.3612
44061,0,0.063
44062,0,0.1232
44063,1,0.9055
44064,1,0.7298
44065,0,0.0536
44066,0,0.1176
44067,0,0.1395
44068,0,0.1204
44069,1,0.9526
44070,0,0.1595
44071,0,0.1039
44072,1,0.8149
44073,0,0.2478
44074,0,0.3194
44075,0,0.3702
44076,0,0.1149
44077,0,0.4564
44078,0,0.0103
44079,1,0.9646
44080,0,0.1389
44081,1,0.8507
44082,0,0.1524
44083,1,0.8363
44084,1,0.9388
44085,0,0.2059
44086,1,0.7427
44087,0,0.012
44088,1,0.8074
44089,0,0.4836
44090,1,0.8152
44091,0,0.378
44092,0,0.042
44093,0,0.2612
44094,1,0.952
44095,1,0.8939
44096,0,0.1169
44097,1,0.7296
44098,1,0.8676
44099,0,0.0296
44100,0,0.4134
44101,1,0.821
44102,1,0.7768
44103,0,0.1565
44104,0,0.1159
44105,1,0.8216
44106,1,0.5528
44107,0,0.0699
44108,1,0.6393
44109,0,0.0897
44110,0,0.4024
44111,0,0.4224
44112,1,0.5909
44113,0,0.0759
44114,1,0.9699
44115,0,0.2617
44116,0,0.2997
44117,1,0.7754
44118,0,0.3869
44119,1,0.608
44120,0,0.0156
44121,0,0.306
44122,1,0.6631
44123,1,0.8079
44124,0,0.2395
44125,0,0.108
44126,1,0.8355
44127,0,0.0126
44128,0,0.2773
44129,0,0.3931
44130,1,0.7798
44131,0,0.1317
44132,0,0.2917
44133,1,0.5057
44134,1,0.956
44135,0,0.1433
44136,0,0.0876
44137,0,0.1136
44138,0,0.2547
44139,1,0.9646
44140,1,0.8927
44141,0,0.0617
44142,0,0.1574
44143,0,0.0185
44144,0,0.2529
44145,0,0.1997
44146,1,0.7217
44147,1,0.5501
44148,0,0.1242
44149,0,0.0976
44150,0,0.0959
44151,1,0.6618
44152,1,0.7999
44153,1,0.6581
44154,0,0.4286
44155,0,0.0132
44156,0,0.4147
44157,1,0.5192
44158,1,0.6044
44159,0,0.0152
44160,0,0.0732
44161,0,0.1914
44162,0,0.1404
44163,0,0.293
44164,1,0.7938
44165,0,0.0766
44166,0,0.1264
44167,1,0.5514
44168,0,0.0371
44169,0,0.1895
44170,0,0.139
44171,0,0.1575
44172,0,0.0835
44173,0,0.2473
44174,0,0.371
44175,1,0.82
44176,0,0.1455
44177,0,0.0367
44178,1,0.8905
44179,0,0.0688
44180,0,0.3483
44181,1,0.5773
44182,1,0.9014
44183,0,0.2117
44184,1,0.957
44185,0,0.3223
44186,1,0.7902
44187,1,0.8882
44188,0,0.1492
44189,0,0.0804
44190,1,0.6151
44191,0,0.118
44192,1,0.5849
44193,0,0.0016
44194,1,0.9101
44195,1,0.7584
44196,0,0.2428
44197,0,0.0313
44198,0,0.3329
44199,0,0.1671
44200,0,0.2767
44201,1,0.8886
44202,0,0.0245
44203,0,0.1575
44204,0,0.1295
44205,1,0.5662
44206,0,0.0044
44207,0,0.0696
44208,1,0.8881
44209,1,0.7448
44210,0,0.0003
44211,0,0.4632
44212,1,0.8843
44213,0,0.0215
44214,0,0.0788
44215,0,0.1293
44216,0,0.2446
44217,0,0.0626
44218,0,0.0937
44219,1,0.9639
44220,0,0.3384
44221,0,0.0175
44222,0,0.0736
44223,0,0.0008
44224,1,0.939
44225,0,0.1895
44226,0,0.4192
44227,0,0.0919
44228,0,0.2959
44229,0,0.085
44230,0,0.0922
44231,1,0.9111
44232,1,0.7815
44233,0,0.0844
44234,0,0.2869
44235,0,0.0765
44236,1,0.9155
44237,1,0.7074
44238,1,0.741
44239,0,0.2072
44240,0,0.0382
44241,0,0.0308
44242,1,0.6967
44243,1,0.658
44244,0,0.0687
44245,0,0.1059
44246,0,0.2608
44247,0,0.2844
44248,1,0.7051
44249,0,0.097
44250,1,0.8544
44251,1,0.8108
44252,1,0.7897
44253,1,0.7369
44254,0,0.1074
44255,0,0.0473
44256,0,0.488
44257,1,0.8311
44258,0,0.4718
44259,0,0.2828
44260,0,0.0813
44261,1,0.9022
44262,0,0.2469
44263,1,0.8648
44264,0,0.0299
44265,0,0.0887
44266,0,0.1133
44267,1,0.6836
44268,1,0.6156
44269,0,0.1361
44270,1,0.5317
44271,1,0.8342
44272,1,0.5919
44273,0,0.0842
44274,0,0.006
44275,0,0.1212
44276,1,0.6282
44277,1,0.717
44278,0,0.4014
44279,0,0.0293
44280,1,0.6455
44281,0,0.2645
44282,0,0.1697
44283,0,0.4568
44284,0,0.261
44285,1,0.5947
44286,1,0.7059
44287,0,0.1522
44288,1,0.7855
44289,1,0.8776
44290,0,0.03
44291,1,0.9598
44292,0,0.0009
44293,1,0.8261
44294,1,0.6495
44295,0,0.15
44296,1,0.8764
44297,0,0.0283
44298,0,0.2859
44299,1,0.8164
44300,0,0.1224
44301,1,0.8318
44302,0,0.3832
44303,0,0.4189
44304,0,0.0136
44305,0,0.0674
44306,1,0.9447
44307,0,0.1614
44308,0,0.056
44309,0,0.1048
44310,1,0.7647
44311,0,0.0391
44312,0,0.1121
44313,1,0.8495
44314,1,0.8457
44315,0,0.4295
44316,0,0.0586
44317,0,0.0865
44318,0,0.1398
44319,1,0.8002
44320,0,0.0333
44321,0,0.3
44322,1,0.5133
44323,0,0.0744
44324,0,0.4272
44325,0,0.3275
44326,0,0.0191
44327,0,0.0144
44328,0,0.3648
44329,0,0.1049
44330,0,0.1338
44331,1,0.7994
44332,0,0.3538
44333,0,0.1821
44334,0,0.3908
44335,1,0.562
44336,0,0.0123
44337,0,0.0315
44338,0,0.45
44339,0,0.4101
44340,0,0.168
44341,1,0.6582
44342,1,0.839
44343,1,0.8558
44344,0,0.2392
44345,0,0.039
44346,0,0.0931
44347,0,0.3274
44348,0,0.1593
44349,0,0.1708
44350,1,0.6868
44351,0,0.0497
44352,0,0.3507
44353,0,0.0634
44354,0,0.0361
44355,1,0.8139
44356,0,0.0427
44357,0,0.4929
44358,0,0.2527
44359,1,0.5327
44360,1,0.922
44361,1,0.5828
44362,0,0.3201
44363,0,0.001
44364,0,0.1434
44365,0,0.3043
44366,0,0.4644
44367,0,0.0969
44368,1,0.8765
44369,0,0.3318
44370,1,0.792
44371,0,0.0155
44372,0,0.0969
44373,0,0.1991
44374,0,0.0302
44375,1,0.7789
44376,1,0.8975
44377,1,0.7936
44378,0,0.3731
44379,1,0.9334
44380,1,0.7807
44381,0,0.3845
44382,0,0.1322
44383,1,0.5431
44384,1,0.7395
44385,0,0.1285
44386,0,0.303
44387,0,0.0621
44388,1,0.5599
44389,0,0.3413
44390,0,0.0093
44391,0,0.4482
44392,0,0.3829
44393,1,0.7374
44394,1,0.9666
44395,0,0.1997
44396,0,0.1099
44397,1,0.7363
44398,0,0.0476
44399,0,0.0627
44400,1,0.7836
44401,0,0.2614
44402,1,0.7266
44403,0,0.2933
44404,0,0.1454
44405,1,0.7913
44406,1,0.959
44407,0,0.0787
44408,1,0.8984
44409,1,0.6785
44410,1,0.5473
44411,1,0.9063
44412,0,0.0447
44413,1,0.5124
44414,1,0.8758
44415,0,0.4051
44416,0,0.1898
44417,0,0.1616
44418,1,0.9623
44419,0,0.0717
44420,0,0.0764
44421,0,0.0655
44422,0,0.1159
44423,0,0.3845
44424,0,0.1181
44425,1,0.612
44426,1,0.6283
44427,1,0.9564
44428,0,0.2919
44429,0,0.1538
44430,0,0.3196
44431,0,0.0072
44432,0,0.0152
44433,1,0.5772
44434,0,0.1728
44435,0,0.1272
44436,1,0.8804
44437,0,0.2669
44438,0,0.0764
44439,0,0.0107
44440,0,0.0194
44441,1,0.6505
44442,0,0.4216
44443,1,0.695
44444,0,0.2699
44445,1,0.9582
44446,0,0.3383
44447,0,0.0987
44448,0,0.1236
44449,1,0.6942
44450,0,0.0325
44451,1,0.6774
44452,1,0.5646
44453,1,0.7451
44454,1,0.8369
44455,1,0.963
44456,0,0.1108
44457,1,0.8819
44458,0,0.0045
44459,0,0.0439
44460,0,0.0267
44461,0,0.079
44462,0,0.0926
44463,1,0.7476
44464,1,0.7095
44465,0,0.0521
44466,1,0.7065
44467,0,0.0026
44468,0,0.0834
44469,1,0.7622
44470,0,0.0015
44471,0,0.1085
44472,1,0.8319
44473,1,0.7389
44474,0,0.1495
44475,0,0.1103
44476,0,0.0371
44477,0,0.0154
44478,1,0.6749
44479,0,0.2217
44480,0,0.1575
44481,0,0.033
44482,0,0.1558
44483,1,0.8125
44484,0,0.0529
44485,0,0.1942
44486,1,0.9169
44487,0,0.2254
44488,0,0.1274
44489,1,0.866
44490,1,0.8049
44491,1,0.7249
44492,1,0.9849
44493,1,0.6444
44494,1,0.9353
44495,1,0.6339
44496,1,0.8613
44497,0,0.0805
44498,0,0.0248
44499,0,0.3753
44500,0,0.0351
44501,0,0.1777
44502,0,0.2164
44503,1,0.6177
44504,1,0.6867
44505,0,0.1381
44506,0,0.1574
44507,0,0.027
44508,0,0.1757
44509,1,0.6443
44510,1,0.9371
44511,1,0.8316
44512,0,0.0808
44513,1,0.872
44514,0,0.3875
44515,0,0.0219
44516,0,0.4624
44517,0,0.0335
44518,0,0.0768
44519,0,0.006
44520,0,0.3292
44521,0,0.0266
44522,0,0.0808
44523,1,0.7689
44524,0,0.4092
44525,1,0.5405
44526,1,0.5234
44527,0,0.1233
44528,0,0.1344
44529,0,0.1149
44530,0,0.0211
44531,1,0.9528
44532,0,0.1697
44533,0,0.3363
44534,0,0.0519
44535,0,0.4666
44536,0,0.1334
44537,1,0.9505
44538,1,0.8601
44539,0,0.1576
44540,0,0.2531
44541,1,0.8701
44542,1,0.7623
44543,1,0.615
44544,0,0.3518
44545,0,0.3571
44546,0,0.1157
44547,0,0.0004
44548,0,0.0946
44549,0,0.4184
44550,0,0.2002
44551,0,0.2396
44552,1,0.8794
44553,0,0.3893
44554,1,0.573
44555,0,0.3273
44556,0,0.0371
44557,0,0.3127
44558,0,0.0045
44559,0,0.1884
44560,0,0.3787
44561,0,0.1778
44562,1,0.8585
44563,1,0.8539
44564,0,0.1619
44565,0,0.1578
44566,1,0.7163
44567,0,0.2078
44568,1,0.8657
44569,0,0.122
44570,1,0.7315
44571,0,0.3267
44572,1,0.8643
44573,0,0.0074
44574,0,0.0532
44575,0,0.0008
44576,1,0.5111
44577,1,0.9598
44578,1,0.8002
44579,1,0.951
44580,1,0.826
44581,1,0.7887
44582,0,0.361
44583,0,0.0926
44584,0,0.0123
44585,0,0.3563
44586,0,0.0336
44587,0,0.2093
44588,0,0.3484
44589,0,0.0324
44590,0,0.2866
44591,0,0.2491
44592,0,0.0557
44593,0,0.2846
44594,0,0.339
44595,0,0.3739
44596,0,0.1935
44597,1,0.8082
44598,0,0.2764
44599,0,0.3039
44600,0,0.0958
44601,0,0.2472
44602,1,0.5614
44603,0,0.2224
44604,1,0.8977
44605,0,0.0914
44606,0,0.2938
44607,0,0.0543
44608,1,0.8644
44609,0,0.0426
44610,0,0.2987
44611,1,0.8588
44612,0,0.4788
44613,1,0.9528
44614,0,0.1191
44615,0,0.4126
44616,0,0.0273
44617,1,0.6184
44618,1,0.851
44619,1,0.9635
44620,1,0.8891
44621,1,0.8459
44622,1,0.8009
44623,0,0.0555
44624,0,0.1176
44625,0,0.1187
44626,0,0.1029
44627,1,0.9561
44628,0,0.0955
44629,0,0.4691
44630,0,0.2992
44631,0,0.0505
44632,0,0.1148
44633,1,0.8494
44634,0,0.1316
44635,0,0.1411
44636,0,0.011
44637,0,0.0272
44638,0,0.0674
44639,0,0.0198
44640,1,0.8286
44641,0,0.0404
44642,1,0.8342
44643,0,0.0209
44644,1,0.8357
44645,0,0.1018
44646,1,0.8106
44647,0,0.1753
44648,0,0.3829
44649,1,0.8728
44650,0,0.4499
44651,1,0.7992
44652,1,0.8584
44653,0,0.0526
44654,0,0.0513
44655,1,0.6806
44656,0,0.0529
44657,1,0.6047
44658,1,0.8577
44659,0,0.0005
44660,1,0.7664
44661,0,0.1672
44662,0,0.0776
44663,0,0.3135
44664,0,0.2636
44665,1,0.891
44666,0,0.0649
44667,0,0.0006
44668,0,0.2148
44669,1,0.8434
44670,1,0.8135
44671,0,0.4101
44672,0,0.0703
44673,0,0.0718
44674,0,0.0677
44675,1,0.9113
44676,0,0.0754
44677,0,0.1704
44678,0,0.1255
44679,1,0.8653
44680,0,0.0638
44681,1,0.8006
44682,0,0.0449
44683,1,0.8433
44684,1,0.7498
44685,1,0.8923
44686,0,0.1794
44687,0,0.2744
44688,1,0.8304
44689,1,0.8835
44690,1,0.7576
44691,0,0.0757
44692,0,0.2286
44693,1,0.5788
44694,0,0.1352
44695,1,0.7142
44696,0,0.0259
44697,0,0.0174
44698,0,0.0399
44699,1,0.8594
44700,1,0.8414
44701,1,0.7502
44702,0,0.0249
44703,0,0.1278
44704,0,0.4539
44705,1,0.9592
44706,0,0.2896
44707,0,0.2228
44708,1,0.7613
44709,0,0.0661
44710,0,0.2779
44711,0,0.1582
44712,0,0.1581
44713,0,0.001
44714,1,0.6848
44715,1,0.9238
44716,1,0.8395
44717,0,0.2435
44718,1,0.568
44719,1,0.8391
44720,1,0.8684
44721,1,0.8398
44722,1,0.7604
44723,0,0.0353
44724,0,0.2005
44725,1,0.8277
44726,0,0.0513
44727,0,0.2568
44728,0,0.276
44729,1,0.7208
44730,1,0.5641
44731,0,0.0532
44732,1,0.641
44733,0,0.1842
44734,0,0.1903
44735,1,0.53
44736,1,0.7985
44737,0,0.1702
44738,0,0.4514
44739,1,0.8083
44740,1,0.8672
44741,0,0.0401
44742,0,0.0209
44743,1,0.8476
44744,1,0.7651
44745,0,0.4645
44746,0,0.0006
44747,1,0.7224
44748,0,0.0326
44749,1,0.9516
44750,0,0.0033
44751,0,0.314
44752,1,0.6495
44753,1,0.9416
44754,0,0.1382
44755,0,0.1355
44756,0,0.0328
44757,0,0.1076
44758,0,0.1424
44759,1,0.92
44760,0,0.0589
44761,0,0.055
44762,0,0.0494
44763,0,0.2271
44764,0,0.2882
44765,0,0.0066
44766,0,0.072
44767,1,0.6222
44768,0,0.3671
44769,0,0.3937
44770,0,0.158
44771,0,0.0735
44772,1,0.7898
44773,1,0.6345
44774,0,0.0829
44775,1,0.6823
44776,1,0.8537
44777,1,0.5129
44778,1,0.791
44779,0,0.1816
44780,0,0.09
44781,0,0.202
44782,0,0.1834
44783,0,0.073
44784,0,0.0366
44785,0,0.2603
44786,1,0.5018
44787,0,0.0023
44788,1,0.9363
44789,1,0.5045
44790,0,0.005
44791,0,0.1214
44792,0,0.1492
44793,1,0.9531
44794,0,0.1412
44795,0,0.2232
44796,0,0.0211
44797,0,0.084
44798,1,0.7526
44799,1,0.8555
44800,0,0.2267
44801,0,0.2941
44802,0,0.1187
44803,1,0.6542
44804,1,0.5717
44805,1,0.7042
44806,0,0.0629
44807,1,0.9575
44808,0,0.0177
44809,0,0.4174
44810,0,0.1081
44811,0,0.1643
44812,0,0.0034
44813,0,0.0623
44814,0,0.3988
44815,0,0.184
44816,0,0.0033
44817,1,0.7817
44818,1,0.8743
44819,0,0.1808
44820,0,0.2505
44821,1,0.8928
44822,1,0.7649
44823,0,0.1928
44824,0,0.2895
44825,1,0.6233
44826,0,0.3576
44827,1,0.6469
44828,1,0.801
44829,1,0.7395
44830,0,0.0006
44831,0,0.1513
44832,1,0.762
44833,0,0.4655
44834,0,0.013
44835,0,0.0646
44836,1,0.7463
44837,1,0.7628
44838,0,0.2887
44839,0,0.1466
44840,0,0.1182
44841,0,0.2987
44842,0,0.0592
44843,0,0.4582
44844,0,0.3055
44845,0,0.1297
44846,0,0.1465
44847,0,0.1245
44848,1,0.7363
44849,1,0.7815
44850,0,0.0663
44851,0,0.3269
44852,1,0.6808
44853,0,0.426
44854,0,0.2149
44855,0,0.0529
44856,1,0.6333
44857,0,0.2312
44858,0,0.1811
44859,1,0.6195
44860,0,0.181
44861,0,0.3111
44862,1,0.7877
44863,0,0.3242
44864,0,0.2178
44865,1,0.7635
44866,1,0.61
44867,0,0.0593
44868,1,0.8906
44869,0,0.0927
44870,0,0.2769
44871,1,0.7439
44872,1,0.5797
44873,0,0.4438
44874,1,0.9317
44875,1,0.7811
44876,1,0.9005
44877,0,0.0696
44878,0,1e-04
44879,0,0.0032
44880,0,0.0849
44881,0,0.1949
44882,0,0.0227
44883,1,0.7677
44884,1,0.523
44885,1,0.7219
44886,0,0.0237
44887,0,0.3677
44888,0,0.2505
44889,1,0.8655
44890,1,0.5957
44891,0,0.0
44892,0,0.1569
44893,0,0.0727
44894,1,0.8311
44895,0,0.0886
44896,0,0.3149
44897,0,0.3914
44898,0,0.0085
44899,1,0.5737
44900,0,0.482
44901,0,0.0632
44902,0,0.1643
44903,0,0.0635
44904,0,0.0487
44905,0,0.03
44906,0,0.2161
44907,0,0.051
44908,1,0.8004
44909,0,0.3606
44910,1,0.6611
44911,0,0.1104
44912,0,0.0532
44913,0,0.3695
44914,1,0.8001
44915,0,0.3689
44916,1,0.8839
44917,1,0.7112
44918,0,0.0724
44919,0,0.0508
44920,1,0.818
44921,1,0.9545
44922,1,0.6737
44923,0,0.0729
44924,0,0.075
44925,0,0.4151
44926,0,0.0893
