id,loan_pred,prob
60057,0,0.1547
60058,0,0.0275
60059,0,0.0078
60060,0,0.0528
60061,0,0.0025
60062,0,0.0901
60063,0,0.0036
60064,0,0.0006
60065,0,0.0004
60066,0,0.0596
60067,0,0.0942
60068,0,0.0012
60069,0,0.004
60070,0,0.0454
60071,0,0.0029
60072,0,0.1098
60073,0,0.0213
60074,0,0.0461
60075,0,0.0245
60076,0,0.0365
60077,0,0.0493
60078,0,0.0211
60079,0,0.0049
60080,0,0.0046
60081,1,0.7623
60082,0,0.0512
60083,0,0.042
60084,0,0.0287
60085,0,0.0164
60086,0,0.1503
60087,0,0.0018
60088,0,0.0448
60089,0,0.0214
60090,0,0.0049
60091,1,0.9829
60092,0,0.0006
60093,0,0.0189
60094,0,0.0007
60095,0,0.0845
60096,0,0.0379
60097,0,0.0003
60098,0,0.0647
60099,0,0.0122
60100,0,0.0123
60101,0,0.0095
60102,0,0.0008
60103,0,0.0037
60104,0,0.1802
60105,0,0.0192
60106,0,1e-04
60107,0,0.0032
60108,0,0.0039
60109,0,0.0225
60110,0,0.0118
60111,0,0.0063
60112,0,0.014
60113,0,0.0146
60114,0,0.0741
60115,0,0.0003
60116,1,0.9972
60117,0,0.0266
60118,0,0.0234
60119,0,1e-04
60120,0,0.0192
60121,0,0.0091
60122,0,0.0059
60123,0,0.0046
60124,0,0.0087
60125,0,0.1562
60126,0,0.0028
60127,0,0.0373
60128,0,0.0128
60129,0,0.001
60130,0,0.0145
60131,1,0.9019
60132,1,0.9976
60133,0,0.2071
60134,0,0.0438
60135,0,0.028
60136,0,0.0031
60137,0,0.0095
60138,0,0.1219
60139,0,0.0267
60140,0,0.0626
60141,0,0.0003
60142,0,0.0042
60143,1,0.959
60144,0,0.0881
60145,0,0.0013
60146,0,0.0811
60147,0,0.0245
60148,0,0.0004
60149,0,0.0114
60150,0,0.0231
60151,1,0.9673
60152,0,0.0271
60153,0,0.0024
60154,0,0.3511
60155,0,0.0017
60156,0,0.0032
60157,0,0.2386
60158,0,0.0155
60159,0,0.005
60160,0,0.0035
60161,0,0.0084
60162,1,0.616
60163,0,0.0091
60164,0,0.0023
60165,0,0.0807
60166,0,0.0365
60167,0,0.0124
60168,0,0.3819
60169,0,0.0004
60170,0,0.0019
60171,0,0.003
60172,0,1e-04
60173,0,0.0373
60174,0,0.0018
60175,0,0.036
60176,0,0.049
60177,0,0.0064
60178,0,0.0434
60179,0,0.0066
60180,0,0.0002
60181,0,0.0008
60182,0,0.0229
60183,0,0.153
60184,0,0.0
60185,0,0.0273
60186,1,0.9869
60187,0,0.0957
60188,0,0.0833
60189,0,0.0132
60190,1,0.8748
60191,0,0.0186
60192,0,0.0004
60193,0,0.0039
60194,0,0.1188
60195,0,0.1599
60196,1,0.9014
60197,0,0.0011
60198,0,0.0619
60199,0,0.0029
60200,0,0.001
60201,0,0.061
60202,0,0.0099
60203,0,0.0468
60204,1,0.9542
60205,0,0.0013
60206,0,0.0215
60207,1,0.9853
60208,0,0.0177
60209,0,0.351
60210,0,0.0058
60211,1,0.9998
60212,0,0.0075
60213,0,0.0028
60214,0,0.024
60215,0,0.047
60216,0,0.07
60217,0,0.0075
60218,0,0.0255
60219,0,0.1585
60220,1,0.7452
60221,0,0.0032
60222,0,0.0056
60223,0,0.0153
60224,0,0.0167
60225,1,0.8615
60226,0,0.0108
60227,0,0.0005
60228,1,0.9969
60229,0,0.0308
60230,0,0.0918
60231,1,0.9563
60232,0,0.0456
60233,1,0.9777
60234,0,0.0196
60235,0,0.0189
60236,0,0.0083
60237,0,0.3508
60238,0,0.0122
60239,1,0.928
60240,1,0.8385
60241,0,0.0035
60242,0,0.041
60243,0,0.0059
60244,0,0.0445
60245,0,0.0044
60246,0,0.0059
60247,0,0.0014
60248,0,0.0106
60249,0,0.0278
60250,0,0.0177
60251,0,0.0077
60252,0,0.0026
60253,1,0.9865
60254,0,0.0317
60255,0,0.0124
60256,0,0.0095
60257,0,0.0096
60258,0,0.0003
60259,0,0.0074
60260,0,0.0075
60261,0,0.0016
60262,0,0.003
60263,0,0.0009
60264,0,0.095
60265,0,0.0968
60266,0,0.0092
60267,0,0.0003
60268,0,0.0058
60269,0,0.0433
60270,1,0.9924
60271,0,0.0057
60272,0,0.1555
60273,0,0.0032
60274,1,0.9633
60275,0,0.0391
60276,0,0.0068
60277,0,0.0086
60278,0,0.006
60279,0,0.1079
60280,0,0.026
60281,0,0.0233
60282,0,0.2545
60283,0,0.082
60284,0,0.0008
60285,0,0.2565
60286,0,0.0159
60287,0,0.0934
60288,0,0.1321
60289,0,0.0008
60290,1,0.9571
60291,0,0.0625
60292,0,0.0094
60293,0,0.0262
60294,0,0.0035
60295,0,0.0008
60296,0,0.0213
60297,0,0.0194
60298,0,0.0071
60299,1,0.9955
60300,0,0.0061
60301,0,0.3689
60302,0,0.0004
60303,0,0.0726
60304,0,0.0003
60305,1,0.99
60306,0,0.0046
60307,0,0.0485
60308,0,0.0046
60309,0,0.0302
60310,0,0.0036
60311,1,0.9627
60312,0,0.2857
60313,1,0.9184
60314,0,0.0025
60315,0,0.4685
60316,0,0.0657
60317,0,0.0336
60318,0,0.0014
60319,0,0.0003
60320,0,0.007
60321,0,0.0071
60322,0,0.2438
60323,0,0.0108
60324,0,0.1709
60325,0,0.3143
60326,0,0.0181
60327,1,0.9867
60328,0,0.0183
60329,0,0.3718
60330,1,0.9649
60331,0,0.1427
60332,0,0.0188
60333,0,1e-04
60334,0,0.029
60335,0,0.0868
60336,0,0.0021
60337,0,0.0017
60338,0,0.0017
60339,0,1e-04
60340,0,0.0074
60341,0,0.1126
60342,0,0.0055
60343,0,0.0016
60344,0,0.006
60345,0,0.0072
60346,1,0.7345
60347,1,0.7816
60348,0,0.0642
60349,0,0.005
60350,0,0.0388
60351,0,0.0071
60352,0,0.0006
60353,0,0.0767
60354,0,0.0036
60355,0,0.1569
60356,0,0.0004
60357,0,0.0048
60358,0,0.006
60359,0,0.1363
60360,0,0.0011
60361,0,0.0198
60362,0,0.007
60363,0,0.0153
60364,0,0.0332
60365,0,0.0057
60366,0,0.0111
60367,0,0.0044
60368,0,0.1231
60369,0,0.0237
60370,0,0.0003
60371,0,0.0016
60372,0,0.0112
60373,1,0.6249
60374,0,0.0024
60375,0,0.0251
60376,0,0.0115
60377,0,0.0052
60378,0,0.0194
60379,1,0.9984
60380,0,0.0656
60381,0,0.007
60382,0,0.0005
60383,0,0.0067
60384,0,0.0352
60385,0,0.0003
60386,0,0.0016
60387,0,0.0362
60388,0,0.0048
60389,1,0.9987
60390,0,0.0567
60391,0,0.0379
60392,0,0.0135
60393,0,0.0058
60394,0,0.0837
60395,0,0.001
60396,0,0.0061
60397,1,0.9509
60398,0,0.0042
60399,0,0.0162
60400,0,0.0134
60401,0,0.0131
60402,0,0.0024
60403,1,0.9958
60404,0,0.0005
60405,0,0.0116
60406,0,0.001
60407,0,0.0086
60408,0,0.0171
60409,0,0.0068
60410,0,0.0062
60411,0,0.0082
60412,1,0.9159
60413,0,0.0148
60414,0,0.0021
60415,0,0.001
60416,0,0.044
60417,0,0.002
60418,0,0.0682
60419,0,0.0049
60420,0,0.0172
60421,0,0.0438
60422,0,0.0019
60423,0,0.0218
60424,0,0.3766
60425,0,0.0645
60426,0,0.0081
60427,0,0.0556
60428,0,0.02
60429,0,0.0024
60430,0,0.0206
60431,0,0.0639
60432,0,0.0072
60433,1,0.8687
60434,0,0.0572
60435,0,0.0078
60436,0,0.0271
60437,0,0.1148
60438,1,0.998
60439,0,0.0008
60440,1,0.9788
60441,0,0.0599
60442,0,1e-04
60443,0,0.0632
60444,0,0.0071
60445,0,0.0029
60446,0,0.0157
60447,0,0.0104
60448,0,0.001
60449,1,0.9738
60450,0,0.0033
60451,0,0.0335
60452,0,0.0279
60453,0,0.0284
60454,0,0.0019
60455,0,0.0011
60456,0,0.029
60457,0,0.0992
60458,0,0.0007
60459,0,0.0799
60460,1,0.8506
60461,0,0.0003
60462,0,0.0023
60463,0,0.0343
60464,0,0.001
60465,0,0.0099
60466,0,0.1796
60467,1,0.8562
60468,0,0.0562
60469,0,0.0709
60470,0,0.0484
60471,0,0.0017
60472,0,0.0375
60473,0,0.0
60474,0,0.0044
60475,0,0.1202
60476,0,0.0028
60477,0,0.011
60478,1,0.9891
60479,0,0.0135
60480,0,0.0002
60481,0,0.0013
60482,0,0.0031
60483,0,1e-04
60484,1,0.6171
60485,0,0.1699
60486,0,0.0295
60487,0,0.0069
60488,0,0.0542
60489,0,0.0057
60490,0,0.0771
60491,0,0.0107
60492,0,0.3294
60493,0,0.0015
60494,0,0.0274
60495,0,0.0033
60496,0,0.0229
60497,0,0.0615
60498,0,0.1932
60499,0,0.0005
60500,0,0.0015
60501,0,0.0038
60502,0,0.0029
60503,0,0.0105
60504,0,0.2065
60505,0,0.0023
60506,1,0.9213
60507,0,0.0362
60508,0,0.0013
60509,0,0.0102
60510,1,0.8264
60511,0,0.0197
60512,0,0.0138
60513,0,1e-04
60514,0,0.0012
60515,0,0.097
60516,0,0.0289
60517,0,0.0007
60518,0,0.0162
60519,0,0.0118
60520,0,0.0046
60521,1,0.985
60522,0,0.0013
60523,0,0.0409
60524,0,0.0139
60525,1,0.984
60526,0,0.0266
60527,0,0.3567
60528,0,0.005
60529,0,0.0049
60530,0,0.0347
60531,0,0.0237
60532,0,0.0428
60533,0,0.0286
60534,0,0.1518
60535,0,0.0076
60536,1,0.9318
60537,0,0.0034
60538,0,0.0016
60539,1,0.967
60540,0,0.0092
60541,0,0.011
60542,0,0.0008
60543,0,0.4555
60544,0,0.0021
60545,0,0.2533
60546,0,0.0126
60547,0,0.0002
60548,0,0.0096
60549,0,0.001
60550,0,0.1712
60551,0,0.0188
60552,0,0.0026
60553,0,0.0114
60554,0,0.2121
60555,0,0.0851
60556,0,0.0142
60557,0,0.046
60558,0,0.0147
60559,0,0.0051
60560,1,0.8981
60561,0,0.0005
60562,1,0.9683
60563,1,0.9336
60564,0,0.0049
60565,0,0.0144
60566,0,0.0079
60567,0,0.0067
60568,0,0.0035
60569,0,0.1563
60570,0,0.0005
60571,0,0.0224
60572,0,0.0037
60573,0,0.014
60574,1,0.9404
60575,0,0.0397
60576,0,0.1513
60577,0,0.012
60578,0,0.1846
60579,0,0.0494
60580,0,0.0135
60581,0,0.0246
60582,1,0.9968
60583,0,0.0041
60584,1,0.9882
60585,1,0.9962
60586,0,0.0046
60587,0,0.0018
60588,0,0.0029
60589,0,0.0657
60590,0,0.0255
60591,0,0.0139
60592,0,0.0034
60593,0,0.0106
60594,1,0.8177
60595,0,0.289
60596,0,0.0015
60597,0,0.0004
60598,0,0.0255
60599,0,0.0009
60600,0,0.0009
60601,0,0.0058
60602,1,0.9735
60603,0,0.0011
60604,0,0.066
60605,0,0.003
60606,0,0.0006
60607,0,0.0052
60608,0,0.1354
60609,0,0.0064
60610,0,0.0038
60611,0,0.0084
60612,0,0.0068
60613,0,0.0146
60614,0,0.0248
60615,1,0.9833
60616,1,0.9824
60617,1,0.9302
60618,0,0.064
60619,0,0.0591
60620,0,0.007
60621,1,0.9714
60622,0,0.0026
60623,0,0.0185
60624,0,0.0052
60625,0,0.338
60626,0,0.0067
60627,0,0.0689
60628,0,0.0007
60629,0,0.0139
60630,0,0.1024
60631,1,0.8815
60632,0,0.0087
60633,0,0.0434
60634,0,0.0212
60635,0,0.0036
60636,0,0.0004
60637,0,0.0249
60638,0,0.0034
60639,0,0.0865
60640,0,0.0007
60641,0,0.0002
60642,0,0.0937
60643,0,0.034
60644,0,1e-04
60645,1,0.9581
60646,0,0.0208
60647,0,0.0099
60648,0,0.0206
60649,0,0.0061
60650,1,0.9965
60651,0,0.0005
60652,0,1e-04
60653,0,0.0056
60654,0,0.0062
60655,0,0.0467
60656,0,0.0424
60657,0,0.0148
60658,1,0.9975
60659,1,0.9972
60660,0,0.0043
60661,0,0.0024
60662,1,0.9896
60663,0,0.0029
60664,1,0.9686
60665,0,0.0002
60666,0,0.0028
60667,0,0.0411
60668,0,0.0095
60669,0,0.001
60670,0,0.0159
60671,0,0.0219
60672,0,0.0004
60673,0,0.0278
60674,0,0.0044
60675,0,0.0459
60676,0,0.0043
60677,0,0.0
60678,0,0.0048
60679,1,0.8195
60680,0,0.0568
60681,0,0.009
60682,1,0.8517
60683,0,0.0776
60684,0,0.0115
60685,0,0.0919
60686,0,0.0114
60687,0,0.0305
60688,0,0.0153
60689,0,0.0576
60690,0,0.0202
60691,0,0.2304
60692,0,0.0352
60693,0,0.0748
60694,0,0.1003
60695,0,0.0178
60696,0,0.0027
60697,0,0.0089
60698,0,0.0062
60699,0,0.0872
60700,0,0.0003
60701,0,0.0026
60702,0,0.0305
60703,0,0.0008
60704,0,0.0022
60705,0,0.0738
60706,0,0.0145
60707,0,0.0044
60708,0,0.0456
60709,0,0.025
60710,0,0.0225
60711,0,0.0077
60712,0,0.0078
60713,1,0.9188
60714,1,0.9952
60715,0,0.0135
60716,1,0.9771
60717,0,0.0056
60718,0,0.0023
60719,0,0.0065
60720,0,0.0162
60721,0,0.0007
60722,1,0.9985
60723,0,0.0296
60724,0,0.2001
60725,0,0.0045
60726,0,0.0726
60727,0,0.0311
60728,0,0.0033
60729,1,0.9753
60730,0,0.0086
60731,0,1e-04
60732,0,0.0054
60733,1,0.9942
60734,0,0.058
60735,0,0.0017
60736,0,0.0002
60737,1,0.9967
60738,0,0.0254
60739,1,0.6978
60740,0,0.051
60741,0,0.1126
60742,0,0.0551
60743,0,0.0057
60744,0,0.1716
60745,0,0.0737
60746,0,0.0312
60747,0,0.0991
60748,0,0.0086
60749,0,0.0054
60750,0,0.004
60751,0,0.0032
60752,0,0.0009
60753,0,0.0573
60754,0,0.0012
60755,0,0.1628
60756,0,0.0063
60757,0,0.0763
60758,0,0.0176
60759,0,0.0003
60760,0,0.003
60761,0,0.0037
60762,0,0.0005
60763,0,1e-04
60764,0,0.0242
60765,0,0.0021
60766,0,0.0056
60767,0,0.0013
60768,0,0.0211
60769,0,0.0022
60770,0,0.0541
60771,0,0.0016
60772,0,0.008
60773,0,0.0612
60774,0,0.0603
60775,0,0.0097
60776,0,1e-04
60777,0,0.0078
60778,0,0.0046
60779,0,0.011
60780,0,0.0091
60781,0,0.0007
60782,0,0.0
60783,0,0.0005
60784,0,0.0102
60785,0,0.0191
60786,0,0.0085
60787,0,0.0375
60788,1,0.9918
60789,0,0.0252
60790,0,0.0165
60791,0,0.0019
60792,0,0.0062
60793,0,0.1107
60794,0,0.0005
60795,0,0.0035
60796,0,0.04
60797,0,0.0005
60798,0,0.0095
60799,0,0.2866
60800,0,0.0136
60801,0,0.012
60802,0,0.0033
60803,0,0.0287
60804,0,0.0236
60805,0,0.0161
60806,0,0.0156
60807,0,0.001
60808,0,0.0853
60809,0,0.0708
60810,0,0.0041
60811,0,0.0042
60812,0,0.1852
60813,0,0.1422
60814,0,0.0676
60815,0,0.0532
60816,0,0.0104
60817,0,0.019
60818,0,0.0548
60819,1,0.9687
60820,1,0.9938
60821,0,0.0208
60822,0,0.0226
60823,0,0.0181
60824,0,0.0028
60825,0,0.0096
60826,0,0.0064
60827,0,0.007
60828,0,0.0021
60829,0,0.0135
60830,0,0.0201
60831,0,0.0052
60832,0,0.0046
60833,0,0.0017
60834,0,0.0757
60835,0,0.4433
60836,0,0.0012
60837,0,0.0633
60838,0,0.0853
60839,0,0.0057
60840,0,0.0453
60841,0,0.0021
60842,0,0.0439
60843,1,0.9247
60844,0,0.0063
60845,0,0.0047
60846,0,0.0002
60847,0,0.0141
60848,0,0.01
60849,0,0.0041
60850,0,0.0034
60851,0,0.1093
60852,0,0.0116
60853,0,0.0137
60854,0,1e-04
60855,0,0.0017
60856,0,0.0002
60857,0,0.0466
60858,0,0.0478
60859,1,0.7911
60860,0,0.01
60861,0,0.0052
60862,0,0.3241
60863,0,0.0068
60864,0,0.0029
60865,0,0.0
60866,0,0.008
60867,0,0.0162
60868,0,0.0141
60869,0,0.015
60870,0,0.0065
60871,1,0.9788
60872,0,0.0398
60873,0,0.0019
60874,0,0.0079
60875,0,0.0013
60876,0,0.0011
60877,0,0.0026
60878,0,0.009
60879,0,1e-04
60880,0,0.0121
60881,0,0.007
60882,0,0.0005
60883,0,0.0009
60884,0,0.0039
60885,0,0.0121
60886,1,0.9874
60887,0,0.0029
60888,1,0.8579
60889,0,0.0043
60890,0,0.0081
60891,0,0.1671
60892,0,0.0079
60893,0,0.0997
60894,0,0.0023
60895,0,0.0013
60896,0,0.0008
60897,0,0.0154
60898,0,0.0196
60899,0,0.001
60900,0,0.0227
60901,0,0.1654
60902,0,0.0047
60903,0,0.001
60904,0,0.0027
60905,0,0.0377
60906,0,0.021
60907,0,0.0343
60908,0,0.0018
60909,0,0.0043
60910,0,0.148
60911,0,0.0013
60912,0,0.0093
60913,0,0.104
60914,0,0.096
60915,1,0.9451
60916,0,0.0088
60917,0,0.0221
60918,0,0.0126
60919,1,0.9966
60920,0,0.0239
60921,0,0.0059
60922,0,0.004
60923,0,0.3377
60924,0,0.2035
60925,0,0.0097
60926,1,0.9103
60927,0,0.1247
60928,0,0.0038
60929,0,0.0895
60930,0,0.0048
60931,0,0.0071
60932,0,0.0212
60933,0,0.0083
60934,0,0.0814
60935,1,0.9823
60936,1,0.9454
60937,0,0.0028
60938,0,0.0028
60939,0,0.0342
60940,0,0.0875
60941,0,0.0004
60942,0,0.0026
60943,0,0.0007
60944,0,0.001
60945,0,0.0044
60946,0,0.0053
60947,0,0.0108
60948,0,0.0828
60949,0,0.0059
60950,0,0.0258
60951,0,0.02
60952,0,0.0187
60953,0,0.0186
60954,0,0.0119
60955,0,0.0459
60956,1,0.604
60957,0,0.0289
60958,0,0.2076
60959,0,0.1456
60960,0,0.0447
60961,0,0.2005
60962,0,0.0026
60963,0,0.0051
60964,0,0.0581
60965,1,0.508
60966,0,0.0423
60967,0,0.0107
60968,0,0.135
60969,0,0.0067
60970,0,0.1675
60971,0,0.015
60972,1,0.9895
60973,0,0.0112
60974,0,0.0231
60975,0,0.02
60976,0,0.0158
60977,1,0.9436
60978,0,0.0074
60979,0,0.0047
60980,0,0.0145
60981,1,0.9341
60982,0,0.0405
60983,1,0.9895
60984,1,0.9394
60985,0,0.1075
60986,0,0.001
60987,0,0.0355
60988,0,0.0895
60989,0,0.013
60990,0,0.0064
60991,0,0.0127
60992,0,0.0023
60993,0,0.0039
60994,0,0.0804
60995,0,0.0017
60996,1,0.9961
60997,0,0.1159
60998,0,0.0791
60999,0,0.0017
61000,0,0.0113
61001,0,0.0006
61002,1,0.9845
61003,0,0.0623
61004,0,0.0288
61005,0,0.0805
61006,0,0.0951
61007,1,0.7007
61008,0,0.0249
61009,0,0.0237
61010,1,0.9603
61011,0,0.0057
61012,0,0.0086
61013,0,0.0029
61014,1,0.9677
61015,1,0.9048
61016,0,0.0239
61017,0,0.1249
61018,0,0.021
61019,0,0.0075
61020,1,0.884
61021,0,0.0035
61022,1,0.9753
61023,0,0.0065
61024,0,0.257
61025,0,0.0366
61026,0,1e-04
61027,0,1e-04
61028,0,0.0149
61029,0,0.0363
61030,0,0.0055
61031,1,0.9916
61032,0,0.0154
61033,0,0.0018
61034,0,0.04
61035,0,0.1254
61036,0,0.0295
61037,1,0.9901
61038,0,0.0004
61039,0,0.0077
61040,0,0.0118
61041,1,0.661
61042,0,0.03
61043,0,0.0014
61044,0,0.0379
61045,1,0.9749
61046,0,0.0159
61047,0,0.0011
61048,0,0.0027
61049,0,0.062
61050,0,0.0288
61051,0,0.0756
61052,0,0.0037
61053,1,0.9913
61054,0,0.0323
61055,0,0.0005
61056,0,0.0019
61057,0,0.0584
61058,0,0.0066
61059,0,0.011
61060,0,0.0528
61061,0,0.1698
61062,0,0.0179
61063,1,0.8945
61064,0,0.002
61065,0,0.0081
61066,0,0.0126
61067,0,0.0042
61068,1,0.9393
61069,0,0.0069
61070,0,1e-04
61071,0,0.4818
61072,0,1e-04
61073,0,0.0114
61074,0,0.0089
61075,0,0.0048
61076,0,0.0098
61077,0,0.0665
61078,1,0.8773
61079,0,0.0703
61080,0,0.0021
61081,0,0.3119
61082,0,0.057
61083,0,0.0107
61084,0,0.0063
61085,1,0.9863
61086,0,0.003
61087,0,0.0048
61088,0,0.0003
61089,0,0.0266
61090,0,0.0011
61091,0,0.0973
61092,0,0.0012
61093,1,0.9495
61094,0,0.0231
61095,1,0.9789
61096,0,0.0002
61097,0,0.0052
61098,0,0.0236
61099,0,0.0028
61100,0,0.0009
61101,0,0.0443
61102,1,0.9373
61103,0,0.2451
61104,0,0.0193
61105,0,0.0024
61106,0,0.0069
61107,0,0.0152
61108,1,0.8775
61109,1,0.9903
61110,0,0.0137
61111,0,0.2498
61112,0,0.0498
61113,0,0.0079
61114,0,0.0113
61115,0,0.0394
61116,1,0.9951
61117,0,0.0019
61118,0,0.0212
61119,0,0.0039
61120,1,0.9388
61121,0,0.0751
61122,0,0.0063
61123,0,0.0875
61124,0,0.0005
61125,0,0.0011
61126,0,0.001
61127,0,0.0967
61128,0,0.0077
61129,0,0.1502
61130,0,0.0016
61131,0,0.0048
61132,0,0.0087
61133,0,0.0145
61134,0,0.0445
61135,0,0.0017
61136,0,0.051
61137,0,0.0027
61138,0,0.0006
61139,0,0.0015
61140,0,0.3885
61141,0,0.0158
61142,0,0.0018
61143,0,0.2034
61144,1,0.8051
61145,0,0.0107
61146,0,0.005
61147,0,0.0845
61148,1,0.953
61149,0,0.0081
61150,0,0.0072
61151,0,0.001
61152,0,0.0028
61153,0,0.01
61154,0,0.2144
61155,0,0.0684
61156,1,0.9868
61157,0,0.0028
61158,1,0.9243
61159,1,0.9658
61160,1,0.8931
61161,1,0.9831
61162,0,0.1889
61163,1,0.9982
61164,0,0.0753
61165,0,0.4834
61166,0,0.0035
61167,0,0.0383
61168,0,0.059
61169,0,0.024
61170,0,0.0573
61171,1,0.9961
61172,0,0.0063
61173,0,0.0081
61174,0,0.2701
61175,1,0.9544
61176,0,0.0027
61177,0,0.0333
61178,0,0.0111
61179,0,0.0148
61180,0,0.0182
61181,0,0.0526
61182,0,0.0049
61183,1,0.6498
61184,0,0.0033
61185,0,0.0161
61186,0,0.0039
61187,0,0.1473
61188,1,0.9911
61189,0,0.0014
61190,1,0.9592
61191,0,0.0415
61192,1,0.9722
61193,1,0.9543
61194,1,0.9163
61195,0,1e-04
61196,0,0.0061
61197,0,0.0424
61198,0,0.1791
61199,0,0.0003
61200,0,0.0046
61201,0,0.0067
61202,0,0.0024
61203,0,0.0276
61204,0,0.002
61205,0,0.0065
61206,0,0.0068
61207,0,0.02
61208,0,0.2635
61209,0,0.0032
61210,0,0.0014
61211,0,0.0016
61212,0,0.0903
61213,0,0.0268
61214,0,0.0545
61215,0,0.0158
61216,0,0.0835
61217,0,0.0005
61218,0,0.0902
61219,0,0.0046
61220,0,0.0156
61221,0,0.0101
61222,0,0.0024
61223,0,0.0005
61224,0,0.202
61225,0,0.0
61226,0,0.028
61227,0,0.005
61228,0,0.0655
61229,0,0.0178
61230,0,0.026
61231,0,0.0081
61232,0,0.001
61233,0,0.0028
61234,0,0.0611
61235,1,0.949
61236,0,0.2874
61237,0,0.0369
61238,1,0.9366
61239,1,0.997
61240,0,0.0278
61241,0,0.0646
61242,0,0.129
61243,0,0.0348
61244,0,0.0108
61245,0,0.1023
61246,0,0.0057
61247,0,0.1498
61248,0,0.0017
61249,0,0.0013
61250,0,0.0084
61251,0,0.0121
61252,1,0.9612
61253,1,0.966
61254,0,0.0036
61255,1,0.9844
61256,0,0.1136
61257,0,0.0184
61258,0,0.0002
61259,0,0.0437
61260,0,0.3287
61261,0,0.0387
61262,0,0.0028
61263,0,0.0299
61264,0,0.0019
61265,0,0.0124
61266,0,0.0069
61267,0,0.3806
61268,0,0.0043
61269,1,0.7947
61270,1,0.7771
61271,0,0.3711
61272,0,0.0108
61273,0,0.3223
61274,0,0.0011
61275,0,0.0006
61276,0,0.0336
61277,0,0.0184
61278,0,0.0816
61279,0,0.0467
61280,0,0.0043
61281,0,0.0006
61282,0,0.0058
61283,0,0.0269
61284,0,0.072
61285,0,0.0566
61286,0,0.0445
61287,0,0.0588
61288,0,0.0851
61289,0,0.0192
61290,0,0.0283
61291,0,0.0318
61292,0,0.2272
61293,0,0.0029
61294,0,0.0084
61295,0,0.0203
61296,0,0.0053
61297,0,0.0034
61298,0,0.0467
61299,0,0.1133
61300,1,0.9175
61301,0,0.005
61302,0,0.0046
61303,0,0.0062
61304,0,0.2889
61305,0,0.001
61306,0,0.0071
61307,0,0.23
61308,0,0.0059
61309,0,0.001
61310,0,0.022
61311,0,0.0078
61312,0,0.0419
61313,0,0.19
61314,1,0.9889
61315,0,0.1391
61316,0,0.0002
61317,1,0.9838
61318,0,0.1684
61319,0,0.0052
61320,0,0.0095
61321,1,0.9939
61322,0,0.0555
61323,0,0.0118
61324,0,0.0573
61325,0,0.0236
61326,0,0.0033
61327,0,0.0835
61328,0,0.0381
61329,0,0.012
61330,0,0.0415
61331,0,0.0692
61332,0,0.2963
61333,0,0.0052
61334,0,0.0712
61335,0,0.0112
61336,1,0.9766
61337,1,0.6962
61338,0,0.0083
61339,0,0.0021
61340,0,0.009
61341,0,0.0058
61342,0,0.0297
61343,0,0.0151
61344,0,0.0794
61345,0,0.0219
61346,0,0.0065
61347,0,0.0602
61348,0,0.0196
61349,0,0.0901
61350,0,0.0987
61351,1,0.8423
61352,0,0.0061
61353,0,0.0207
61354,0,0.0073
61355,0,0.0139
61356,0,0.023
61357,0,0.0111
61358,1,0.8976
61359,0,0.0071
61360,0,0.1396
61361,0,0.0698
61362,0,0.0132
61363,1,0.9741
61364,0,0.0435
61365,0,0.0035
61366,0,0.0015
61367,0,0.0048
61368,0,0.0169
61369,0,0.0139
61370,0,0.0052
61371,0,0.0119
61372,0,0.0191
61373,0,0.01
61374,0,0.0023
61375,0,0.0112
61376,0,0.0663
61377,0,0.0008
61378,0,0.0067
61379,1,0.9943
61380,0,0.1434
61381,1,0.988
61382,0,0.0096
61383,0,0.0019
61384,0,0.0008
61385,0,0.0047
61386,0,0.0055
61387,0,0.0035
61388,0,0.0161
61389,0,0.0024
61390,0,0.0009
61391,0,0.0182
61392,0,0.0133
61393,0,0.0031
61394,0,0.0049
61395,0,0.0189
61396,0,0.0256
61397,0,0.0121
61398,0,0.0013
61399,0,0.001
61400,0,0.1542
61401,0,0.0593
61402,0,0.0488
61403,0,0.0073
61404,0,0.0002
61405,0,0.0564
61406,0,0.0012
61407,0,0.0065
61408,0,0.0645
61409,0,0.004
61410,0,0.4213
61411,0,0.102
61412,0,0.0013
61413,0,0.0112
61414,1,0.9865
61415,1,0.942
61416,0,0.0099
61417,0,0.006
61418,1,0.9776
61419,0,0.0009
61420,0,1e-04
61421,0,0.0061
61422,0,0.0397
61423,0,0.0025
61424,0,0.0019
61425,0,0.0002
61426,0,0.0895
61427,0,0.0089
61428,0,0.1445
61429,0,0.0489
61430,0,0.0219
61431,1,0.9486
61432,0,0.0104
61433,0,0.0114
61434,1,0.9957
61435,0,0.0137
61436,0,0.2344
61437,0,0.0235
61438,0,0.0002
61439,1,0.7902
61440,1,0.8878
61441,0,0.3415
61442,0,0.0167
61443,0,0.0284
61444,0,0.0016
61445,0,0.0055
61446,0,0.0147
61447,0,0.0026
61448,0,0.0196
61449,0,0.0012
61450,0,0.0009
61451,0,0.002
61452,0,0.0084
61453,0,0.009
61454,0,0.004
61455,0,0.0023
61456,0,0.0078
61457,0,0.0115
61458,0,0.0031
61459,0,0.0087
61460,0,0.0202
61461,0,0.0065
61462,0,0.0262
61463,1,0.9479
61464,0,0.0308
61465,0,0.0429
61466,0,0.044
61467,0,0.0085
61468,0,0.0088
61469,0,0.1032
61470,0,0.0037
